"createdAt","processingDuration"
"2023-07-31 09:28:34.173698","15.576282"
"2023-07-31 09:28:35.170159","12.026645"
"2023-07-31 09:28:36.172507","17.013535"
"2023-07-31 09:28:37.174071","12.648912"
"2023-07-31 09:28:38.175289","20.921199"
"2023-07-31 09:28:39.181721","13.300038"
"2023-07-31 09:28:40.167321","16.135264"
"2023-07-31 09:28:41.176775","18.252032"
"2023-07-31 09:28:42.169421","18.011836"
"2023-07-31 09:28:43.165071","16.029326"
"2023-07-31 09:28:44.169683","14.315806"
"2023-07-31 09:28:45.155119","14.991848"
"2023-07-31 09:28:46.174745","17.418765"
"2023-07-31 09:28:47.175245","16.800958"
"2023-07-31 09:28:48.177041","14.391052"
"2023-07-31 09:28:49.175814","15.451755"
"2023-07-31 09:28:50.173664","16.121646"
"2023-07-31 09:28:51.169087","12.366615"
"2023-07-31 09:28:52.1746","17.305734"
"2023-07-31 09:28:53.173217","13.343897"
"2023-07-31 09:28:54.166488","14.683248"
"2023-07-31 09:28:55.174764","17.713496"
"2023-07-31 09:28:56.16888","17.481702"
"2023-07-31 09:28:57.170906","13.932101"
"2023-07-31 09:28:58.169311","12.334756"
"2023-07-31 09:28:59.175524","14.939117"
"2023-07-31 09:29:00.171354","15.126402"
"2023-07-31 09:29:01.168222","14.875597"
"2023-07-31 09:29:02.171178","14.801444"
"2023-07-31 09:29:03.166398","15.663869"
"2023-07-31 09:29:04.167556","12.875504"
"2023-07-31 09:29:05.168516","16.14742"
"2023-07-31 09:29:06.169993","13.080528"
"2023-07-31 09:29:07.161856","13.253357"
"2023-07-31 09:29:08.169901","13.859187"
"2023-07-31 09:29:09.174053","13.569146"
"2023-07-31 09:29:10.163435","12.858301"
"2023-07-31 09:29:11.170716","11.67852"
"2023-07-31 09:29:12.176888","12.698113"
"2023-07-31 09:29:13.17359","13.387736"
"2023-07-31 09:29:14.16199","13.256028"
"2023-07-31 09:29:15.175041","11.871505"
"2023-07-31 09:29:16.164539","12.927081"
"2023-07-31 09:29:17.165142","13.369808"
"2023-07-31 09:29:18.17797","12.412306"
