"id","createdAt","processingDuration"
"121413","2023-07-31 08:04:10.139624","195.68464"
"121414","2023-07-31 08:04:11.146982","93.691251"
"121415","2023-07-31 08:04:12.147352","255.698378"
"121416","2023-07-31 08:04:13.152176","81.634779"
"121417","2023-07-31 08:04:14.153749","207.104118"
"121418","2023-07-31 08:04:15.144461","211.110468"
"121419","2023-07-31 08:04:16.148472","179.515585"
"121420","2023-07-31 08:04:17.145232","193.682387"
"121421","2023-07-31 08:04:18.144115","101.284772"
"121422","2023-07-31 08:04:19.134872","249.156598"
"121423","2023-07-31 08:04:20.150115","249.538473"
"121424","2023-07-31 08:04:21.140392","216.276147"
"121425","2023-07-31 08:04:22.14314","103.272054"
"121426","2023-07-31 08:04:23.14689","169.077826"
"121427","2023-07-31 08:04:24.135216","84.400279"
"121428","2023-07-31 08:04:25.147307","223.200108"
"121429","2023-07-31 08:04:26.146075","236.974136"
"121430","2023-07-31 08:04:27.147868","208.378523"
"121431","2023-07-31 08:04:28.152769","188.191116"
"121432","2023-07-31 08:04:29.134634","193.10088"
"121433","2023-07-31 08:04:30.133453","92.196416"
"121434","2023-07-31 08:04:31.144271","203.559699"
"121435","2023-07-31 08:04:32.151138","184.449697"
"121436","2023-07-31 08:04:33.144897","229.667586"
"121437","2023-07-31 08:04:34.149886","238.0212"
"121438","2023-07-31 08:04:35.135293","219.849864"
"121439","2023-07-31 08:04:36.141605","178.516565"
"121440","2023-07-31 08:04:37.15014","69.829388"
"121441","2023-07-31 08:04:38.147864","170.726594"
"121442","2023-07-31 08:04:39.150299","216.143785"
"121443","2023-07-31 08:04:40.157246","230.807585"
"121444","2023-07-31 08:04:41.135722","81.606015"
"121445","2023-07-31 08:04:42.146827","80.81718"
"121446","2023-07-31 08:04:43.152224","210.490383"
"121447","2023-07-31 08:04:44.156361","185.343839"
"121448","2023-07-31 08:04:45.151247","226.867132"
"121449","2023-07-31 08:04:46.141005","204.614174"
"121450","2023-07-31 08:04:47.139279","92.665026"
"121451","2023-07-31 08:04:48.140866","102.639462"
"121452","2023-07-31 08:04:49.14714","226.865392"
"121453","2023-07-31 08:04:50.136779","207.270694"
"121454","2023-07-31 08:04:51.159893","186.386553"
"121455","2023-07-31 08:04:52.146395","220.913811"
"121456","2023-07-31 08:04:53.144295","88.084565"
"121457","2023-07-31 08:04:54.143208","161.228428"
"121458","2023-07-31 08:04:55.139026","78.311486"
"121459","2023-07-31 08:04:56.148312","217.469544"
"121460","2023-07-31 08:04:57.152095","94.396835"
"121461","2023-07-31 08:04:58.142468","213.177102"
"121462","2023-07-31 08:04:59.148722","166.032408"
"121463","2023-07-31 08:05:00.158624","75.348585"
"121464","2023-07-31 08:05:01.150829","92.019249"
"121465","2023-07-31 08:05:02.137955","167.971264"
"121466","2023-07-31 08:05:03.160896","194.055079"
"121467","2023-07-31 08:05:04.133702","204.697362"
"121468","2023-07-31 08:05:05.147691","188.183323"
"121469","2023-07-31 08:05:06.154089","194.545679"
"121471","2023-07-31 08:05:07.138659","74.71577"
"121472","2023-07-31 08:05:08.154296","87.234197"
"121474","2023-07-31 08:05:09.140155","79.439333"
"121475","2023-07-31 08:05:10.135266","92.095074"
"121476","2023-07-31 08:05:11.144094","103.22626"
"121477","2023-07-31 08:05:12.145473","96.963386"
"121478","2023-07-31 08:05:13.143343","80.035137"
"121479","2023-07-31 08:05:14.148987","97.110342"
"121480","2023-07-31 08:05:15.150332","95.535437"
