"createdAt","processingDuration"
"2023-07-31 09:56:34.542992","18.818592"
"2023-07-31 09:56:35.530529","19.024182"
"2023-07-31 09:56:36.527566","21.312857"
"2023-07-31 09:56:37.533378","14.86086"
"2023-07-31 09:56:38.526531","73.04823"
"2023-07-31 09:56:39.527579","131.965062"
"2023-07-31 09:56:40.540162","86.670642"
"2023-07-31 09:56:41.524312","105.208712"
"2023-07-31 09:56:42.542549","15.394288"
"2023-07-31 09:56:43.53859","76.388032"
"2023-07-31 09:56:44.527865","119.177669"
"2023-07-31 09:56:45.534157","19.958503"
"2023-07-31 09:56:46.537707","139.743698"
"2023-07-31 09:56:47.535068","152.106429"
"2023-07-31 09:56:48.524465","19.590249"
"2023-07-31 09:56:49.531187","150.018302"
"2023-07-31 09:56:50.536931","124.505589"
"2023-07-31 09:56:51.531241","23.975617"
"2023-07-31 09:56:52.534251","145.44419"
"2023-07-31 09:56:53.529639","28.373329"
"2023-07-31 09:56:54.535385","138.013331"
"2023-07-31 09:56:55.532065","130.749358"
"2023-07-31 09:56:56.517557","141.227229"
"2023-07-31 09:56:57.530517","128.901707"
"2023-07-31 09:56:58.5396","143.299827"
"2023-07-31 09:56:59.529513","36.070401"
"2023-07-31 09:57:00.524657","142.008235"
"2023-07-31 09:57:01.527545","142.168614"
"2023-07-31 09:57:02.532161","137.883339"
"2023-07-31 09:57:03.525248","137.468055"
"2023-07-31 09:57:04.524369","38.032079"
"2023-07-31 09:57:05.52124","136.913057"
"2023-07-31 09:57:06.530746","40.741391"
"2023-07-31 09:57:07.533166","139.067996"
"2023-07-31 09:57:08.525986","49.736759"
"2023-07-31 09:57:09.537032","82.114579"
"2023-07-31 09:57:10.517193","105.623975"
"2023-07-31 09:57:11.533799","136.842361"
"2023-07-31 09:57:12.536971","132.671806"
"2023-07-31 09:57:13.531551","134.861961"
"2023-07-31 09:57:14.537334","53.887472"
"2023-07-31 09:57:15.529788","134.537873"
"2023-07-31 09:57:16.533368","134.577989"
"2023-07-31 09:57:17.531717","131.261774"
"2023-07-31 09:57:18.524146","128.434601"
"2023-07-31 09:57:19.525248","131.632456"
"2023-07-31 09:57:20.518583","129.773651"
"2023-07-31 09:57:21.529134","128.9609"
"2023-07-31 09:57:22.536189","129.985595"
"2023-07-31 09:57:23.53538","127.718615"
"2023-07-31 09:57:24.531762","129.541578"
"2023-07-31 09:57:25.538545","126.47233"
"2023-07-31 09:57:26.533194","126.716442"
"2023-07-31 09:57:27.529276","124.952578"
"2023-07-31 09:57:28.525747","87.824569"
"2023-07-31 09:57:29.522432","121.548036"
"2023-07-31 09:57:30.528284","122.559932"
"2023-07-31 09:57:31.544128","89.223621"
"2023-07-31 09:57:32.524005","99.734096"
"2023-07-31 09:57:33.546101","83.300364"
"2023-07-31 09:57:34.545887","86.104988"
"2023-07-31 09:57:35.523432","84.339634"
"2023-07-31 09:57:36.533405","100.93408"
"2023-07-31 09:57:37.52513","106.288998"
"2023-07-31 09:57:38.524647","107.945817"
"2023-07-31 09:57:39.531281","94.749915"
"2023-07-31 09:57:40.523454","106.232545"
"2023-07-31 09:57:41.522449","93.749862"
"2023-07-31 09:57:42.525762","96.978818"
"2023-07-31 09:57:43.525359","96.926966"
"2023-07-31 09:57:44.522497","111.389577"
"2023-07-31 09:57:45.531187","109.043675"
"2023-07-31 09:57:46.526584","109.682642"
"2023-07-31 09:57:47.528221","99.105414"
"2023-07-31 09:57:48.526511","98.193128"
"2023-07-31 09:57:49.533258","96.219014"
"2023-07-31 09:57:50.530455","98.580605"
"2023-07-31 09:57:51.531211","97.383028"
"2023-07-31 09:57:52.536691","104.444718"
"2023-07-31 09:57:53.519666","105.008933"
"2023-07-31 09:57:54.539353","102.485995"
"2023-07-31 09:57:55.529221","94.820426"
"2023-07-31 09:57:56.528768","104.553876"
"2023-07-31 09:57:57.538881","101.293505"
"2023-07-31 09:57:58.526244","90.562972"
"2023-07-31 09:57:59.527586","91.333331"
"2023-07-31 09:58:00.524016","90.546109"
"2023-07-31 09:58:01.533858","113.278941"
"2023-07-31 09:58:02.525217","117.598359"
"2023-07-31 09:58:03.531691","88.117019"
"2023-07-31 09:58:04.52778","123.811653"
"2023-07-31 09:58:05.533006","94.029205"
"2023-07-31 09:58:06.526887","128.352989"
"2023-07-31 09:58:07.525551","86.270241"
"2023-07-31 09:58:08.52807","85.707923"
"2023-07-31 09:58:09.526265","116.154241"
"2023-07-31 09:58:10.523291","117.354066"
"2023-07-31 09:58:11.528236","127.190281"
"2023-07-31 09:58:12.53674","105.361166"
"2023-07-31 09:58:13.525569","81.287212"
"2023-07-31 09:58:14.52584","82.243052"
"2023-07-31 09:58:15.531472","125.440785"
"2023-07-31 09:58:16.535606","118.314502"
"2023-07-31 09:58:17.526507","125.601483"
"2023-07-31 09:58:18.532024","78.307279"
"2023-07-31 09:58:19.541154","77.558493"
"2023-07-31 09:58:20.526346","75.7368"
"2023-07-31 09:58:21.525226","125.834053"
"2023-07-31 09:58:22.522273","122.777202"
"2023-07-31 09:58:23.533402","121.99488"
"2023-07-31 09:58:24.533071","72.445057"
"2023-07-31 09:58:25.524415","123.397788"
"2023-07-31 09:58:26.534989","120.653968"
"2023-07-31 09:58:27.52807","70.409155"
"2023-07-31 09:58:28.535955","68.352488"
"2023-07-31 09:58:29.533723","118.157091"
"2023-07-31 09:58:30.537513","112.510033"
"2023-07-31 09:58:31.541189","111.817298"
"2023-07-31 09:58:32.526681","107.628636"
"2023-07-31 09:58:33.538264","64.341976"
"2023-07-31 09:58:34.530452","62.372573"
"2023-07-31 09:58:35.530936","112.021668"
"2023-07-31 09:58:36.544411","112.464506"
"2023-07-31 09:58:37.530661","60.574803"
"2023-07-31 09:58:38.534983","105.818363"
"2023-07-31 09:58:39.542908","109.569356"
"2023-07-31 09:58:40.526274","104.62188"
"2023-07-31 09:58:41.535754","65.041472"
"2023-07-31 09:58:42.520294","55.903405"
"2023-07-31 09:58:43.536178","97.855577"
"2023-07-31 09:58:44.527983","104.569915"
"2023-07-31 09:58:45.535439","62.471253"
"2023-07-31 09:58:46.528504","60.18909"
"2023-07-31 09:58:47.53941","55.721088"
"2023-07-31 09:58:48.536882","56.088685"
"2023-07-31 09:58:49.526762","55.021485"
"2023-07-31 09:58:50.541711","61.095639"
"2023-07-31 09:58:51.527834","57.980677"
"2023-07-31 09:58:52.527527","52.346707"
"2023-07-31 09:58:53.520415","56.031119"
"2023-07-31 09:58:54.532044","55.301548"
"2023-07-31 09:58:55.52578","58.066578"
"2023-07-31 09:58:56.521212","56.177622"
"2023-07-31 09:58:57.531158","57.714327"
